# cycles  fidelity            EL avg              EL var              ||MSE gradient||    ratio accepted samples
26865     0.81863             2.31104             0.67004             2.78870             1.0                 
26866     0.83790             1.59352             4.36198             4.00536             0.999875            
26867     0.82528             1.88501             1.95076             1.25126             1.0                 
26868     0.66124             1.58552             6.55513             3.49605             1.0                 
26869     0.60981             2.98374             2.73232             13.98277            1.0                 
26870     0.42006             4.67451             4.28243             18.75531            1.0                 
26871     0.72472             2.45032             0.67617             2.73500             1.0                 
26872     0.54638             1.90250             4.90415             5.54373             1.0                 
26873     0.82692             1.97855             1.38050             0.79840             1.0                 
26874     0.78526             2.24219             0.97773             1.81915             1.0                 
26875     0.79287             2.64174             1.16387             5.23367             1.0                 
26876     0.81629             2.29254             0.21229             0.63739             1.0                 
26877     0.61618             1.74124             5.48914             2.92949             0.999875            
26878     0.31312             6.85492             9.12444             27.56470            1.0                 
26879     0.86874             2.04837             0.36336             0.89463             1.0                 
26880     0.69137             1.99695             1.89848             2.56940             1.0                 
26881     0.82398             2.26877             1.05371             0.98768             1.0                 
26882     0.82500             2.71604             0.27879             1.69047             1.0                 
26883     0.70794             1.45029             6.88150             4.35639             0.999875            
26884     0.94198             2.09608             0.24036             0.48543             1.0                 
26885     0.87080             2.24201             0.62642             0.60379             1.0                 
26886     0.44854             3.19960             4.66517             15.82042            1.0                 
26887     0.82125             1.95348             1.19979             1.27908             1.0                 
26888     0.56119             1.68589             6.04526             6.19247             1.0                 
26889     0.90230             2.26915             0.13784             0.98567             1.0                 
26890     0.89454             2.13615             0.46095             2.43213             1.0                 
26891     0.88478             2.12276             0.37358             0.49045             1.0                 
26892     0.90788             2.00035             0.32282             1.37361             1.0                 
26893     0.65993             2.36226             1.47848             2.38405             1.0                 
26894     0.73666             2.37472             0.60205             1.42664             1.0                 
26895     0.87096             1.97663             1.94937             1.57235             0.999875            
26896     0.51931             1.92363             5.37708             5.54082             1.0                 
26897     0.84234             2.11076             0.24288             0.42735             0.99975             
26898     0.83668             2.01919             0.82873             0.77632             1.0                 
26899     0.83622             1.78683             1.99202             2.07753             0.999875            
26900     0.66323             1.34483             10.19733            7.18314             0.999875            
26901     0.85130             2.39525             0.64278             0.97748             1.0                 
26902     0.90525             1.96159             0.36715             1.99187             1.0                 
26903     0.88178             2.12459             0.51747             0.96746             0.999875            
26904     0.62275             2.86921             1.18924             7.46619             1.0                 
26905     0.83557             2.19929             0.40040             1.45660             1.0                 
26906     0.93473             1.99701             0.22435             0.90248             1.0                 
26907     0.65916             0.82384             27.21851            8.64793             1.0                 
26908     0.61915             2.13996             1.91509             3.57020             1.0                 
26909     0.84726             2.10413             0.37229             1.80380             1.0                 
26910     0.89754             1.88518             1.42807             0.60841             0.999875            
26911     0.43257             1.30268             17.48864            8.90135             0.999875            
26912     0.73237             2.76799             0.65713             3.51330             1.0                 
26913     0.47376             2.09237             5.67104             4.62938             1.0                 
26914     0.84513             2.18703             0.64271             1.45138             1.0                 
26915     0.75909             2.21682             0.64242             4.06632             1.0                 
26916     0.90171             2.12076             0.39549             1.33101             0.999875            
26917     0.90718             2.06276             0.18143             1.01332             1.0                 
26918     0.85401             2.16513             0.77016             1.81783             1.0                 
26919     0.59997             1.87429             8.89420             4.89944             1.0                 
26920     0.68272             1.78883             5.11901             6.35494             1.0                 
26921     0.86270             2.34879             0.32586             2.16456             1.0                 
26922     0.57448             3.15802             1.09779             6.91233             1.0                 
26923     0.65678             2.72795             1.05377             4.74441             1.0                 
26924     0.77757             1.74310             3.22423             2.54640             1.0                 
26925     0.90993             2.27601             0.27565             0.18612             1.0                 
26926     0.86604             2.08321             0.52176             0.87306             1.0                 
26927     0.70742             2.16635             1.16739             2.75816             1.0                 
26928     0.65055             2.59339             1.38317             5.10481             1.0                 
26929     0.59882             3.54095             1.27701             6.62199             1.0                 
26930     0.85477             2.32814             0.87358             0.71342             1.0                 
26931     0.63454             2.44808             1.45405             2.34174             1.0                 
26932     0.56313             2.56092             3.37062             10.45056            1.0                 
26933     0.76747             1.63106             3.27150             4.35801             1.0                 
26934     0.64601             2.92112             1.07319             6.66402             1.0                 
26935     0.87341             2.30938             0.14864             0.71716             1.0                 
26936     0.92813             2.13149             0.49645             0.80563             1.0                 
26937     0.90248             2.17273             0.15124             0.70735             1.0                 
26938     0.83790             2.11499             0.25760             0.74268             1.0                 
26939     0.64689             3.23488             1.59896             8.46357             1.0                 
26940     0.77800             2.27668             0.55242             2.29119             1.0                 
26941     0.81161             2.44542             0.19230             1.60683             1.0                 
26942     0.73944             2.19095             0.96056             1.90022             1.0                 
26943     0.57863             4.56104             2.47204             9.43434             1.0                 
26944     0.81372             2.51807             0.38096             2.67834             1.0                 
26945     0.82950             1.91399             1.68691             1.12662             1.0                 
26946     0.79324             2.35803             0.52941             1.51721             1.0                 
26947     0.76282             1.99615             1.84637             3.93686             1.0                 
26948     0.87622             1.95187             2.30988             1.66223             1.0                 
26949     0.59899             2.23558             2.29659             3.41479             1.0                 
26950     0.84362             2.14605             0.17477             0.62600             0.999875            
26951     0.76182             2.77787             0.74973             4.17143             1.0                 
26952     0.66193             2.90228             1.55872             6.88081             1.0                 
26953     0.94375             2.15438             0.09141             0.16598             0.999875            
26954     0.91197             1.67980             0.80405             1.24835             1.0                 
26955     0.81789             1.98147             4.78542             3.77679             1.0                 
26956     0.83251             1.97027             1.28320             0.72420             0.999875            
26957     0.68068             3.27338             0.92171             5.57131             1.0                 
26958     0.90329             1.91345             0.66524             1.72492             1.0                 
26959     0.76511             1.68822             5.51258             3.67300             1.0                 
26960     0.81724             2.02886             0.92021             1.26198             1.0                 
26961     0.77614             2.19681             0.77896             1.80958             0.999875            
26962     0.88067             2.06211             0.63530             0.53641             1.0                 
26963     0.93695             1.90845             0.29646             2.13990             1.0                 
26964     0.91435             2.46832             1.25110             0.92265             1.0                 
26965     0.76538             2.12882             0.68029             1.83163             1.0                 
26966     0.64236             1.30549             8.93730             5.86021             0.999875            
26967     0.88285             2.28407             0.33060             1.42727             1.0                 
26968     0.79346             2.32506             0.39420             2.27003             1.0                 
26969     0.89364             2.16404             0.92630             1.04097             1.0                 
26970     0.74996             2.00782             3.20419             2.16561             1.0                 
26971     0.73822             2.01439             1.92274             3.03598             1.0                 
26972     0.89656             2.11191             0.50693             0.49755             1.0                 
26973     0.86949             2.44650             0.84186             3.23005             1.0                 
26974     0.80638             2.28671             0.36071             1.84477             1.0                 
26975     0.80124             2.11447             0.73019             2.02233             1.0                 
26976     0.71811             2.82516             0.88868             4.84743             0.999875            
26977     0.77502             2.48326             0.90012             4.21238             1.0                 
26978     0.78450             1.87368             2.48430             1.72643             1.0                 
26979     0.72419             3.05717             0.63144             3.46042             1.0                 
26980     0.81100             2.06055             0.93681             1.21949             1.0                 
26981     0.74298             2.13926             0.97089             1.55684             1.0                 
26982     0.82576             2.20906             0.34378             1.09320             1.0                 
26983     0.73120             2.12628             1.24103             1.97483             1.0                 
26984     0.94712             2.16263             0.31215             0.82363             1.0                 
26985     0.56057             2.47651             4.11172             9.53269             1.0                 
26986     0.88769             2.14325             0.37671             0.49857             1.0                 
26987     0.71401             2.51813             0.79601             3.57274             1.0                 
26988     0.68762             1.76525             4.06289             2.22588             1.0                 
26989     0.77622             1.79832             2.35077             2.26258             1.0                 
26990     0.73492             1.97399             1.54477             2.31675             1.0                 
26991     0.92485             1.72451             0.44329             2.31997             1.0                 
26992     0.75040             2.40729             0.93572             2.14819             1.0                 
26993     0.75793             2.06297             2.35622             1.09984             1.0                 
26994     0.62152             1.95327             5.15343             3.45962             1.0                 
26995     0.65528             1.36657             7.57325             3.55467             1.0                 
26996     0.52260             1.56186             7.57431             6.83669             1.0                 
26997     0.71234             2.60860             0.43904             1.97050             0.999875            
26998     0.78813             2.42961             0.33436             1.97569             1.0                 
26999     0.77063             2.50348             0.78884             4.18589             1.0                 
27000     0.71408             1.82522             3.87159             3.52801             0.999875            
27001     0.90152             2.13117             0.98024             0.59217             1.0                 
27002     0.90457             2.29819             0.09898             0.32972             1.0                 
27003     0.89304             1.94457             0.28319             0.73470             1.0                 
27004     0.70443             1.86721             4.30085             2.07751             1.0                 
27005     0.55462             1.73188             8.54715             5.01833             1.0                 
27006     0.85921             2.12982             0.84731             1.46308             1.0                 
27007     0.92250             2.21870             0.46007             0.38774             1.0                 
27008     0.75775             1.72999             5.95119             3.50409             0.999875            
27009     0.88738             1.98430             0.46784             2.46489             1.0                 
27010     0.46242             1.37387             14.83848            5.76167             1.0                 
27011     0.90431             2.25483             0.35175             1.96045             1.0                 
27012     0.87256             2.32947             0.33678             2.27628             1.0                 
27013     0.84058             2.01436             1.10469             0.54825             1.0                 
27014     0.74765             1.72851             4.31351             2.23086             1.0                 
27015     0.87982             2.06590             0.39154             1.20735             1.0                 
27016     0.87322             2.18864             0.29528             1.63823             1.0                 
27017     0.66079             1.55953             6.71978             4.24365             1.0                 
27018     0.72542             2.83102             0.43426             2.71130             1.0                 
27019     0.86977             2.02524             0.76936             0.70806             1.0                 
27020     0.88508             1.75256             1.45819             0.98240             0.999875            
27021     0.77002             2.83832             0.71463             4.54268             1.0                 
27022     0.84376             2.02329             0.49521             2.23232             1.0                 
27023     0.94413             2.32680             0.25206             0.32859             1.0                 
27024     0.79326             1.78510             3.80194             3.00902             1.0                 
27025     0.71389             2.89335             1.23546             6.60402             1.0                 
27026     0.71446             1.77300             6.32197             3.31823             0.999875            
27027     0.84295             2.08885             0.80758             0.91823             1.0                 
27028     0.76139             1.85678             4.13462             2.74287             1.0                 
27029     0.73003             1.75054             18.86634            7.81695             0.99975             
27030     0.93918             1.98483             0.37056             2.20790             1.0                 
27031     0.76686             2.14618             1.59958             2.39275             1.0                 
27032     0.83521             1.86741             1.88128             1.31497             0.999875            
27033     0.81519             2.11788             0.48106             1.16761             1.0                 
27034     0.77919             2.59687             0.33402             2.53136             1.0                 
27035     0.73002             1.74448             5.45225             2.58452             1.0                 
27036     0.71533             2.76056             1.36825             7.27911             1.0                 
27037     0.90339             2.17079             0.13551             0.95885             1.0                 
27038     0.56537             2.55999             2.24438             6.74495             0.999875            
27039     0.86871             2.11597             0.46218             0.50796             1.0                 
27040     0.95326             1.58317             0.19715             2.26459             1.0                 
27041     0.59693             2.60590             1.30556             4.40586             1.0                 
27042     0.86833             2.39497             0.18331             1.14137             1.0                 
27043     0.75396             2.72628             0.67351             3.93993             0.999875            
27044     0.79249             2.40011             0.59964             2.10470             1.0                 
27045     0.81257             1.86648             1.83345             3.13176             1.0                 
27046     0.93006             2.02952             0.49189             1.62545             1.0                 
27047     0.80512             2.51428             0.45830             0.87850             1.0                 
27048     0.90694             1.94306             0.25685             2.33980             1.0                 
27049     0.91138             2.17007             1.11585             0.75667             1.0                 
27050     0.98127             2.05002             0.46835             1.53299             1.0                 
27051     0.59750             2.79158             2.50714             7.95503             1.0                 
27052     0.89215             1.82094             0.67410             1.52355             1.0                 
27053     0.84769             2.17623             0.50672             0.61503             1.0                 
27054     0.84126             1.96968             2.53829             2.61328             1.0                 
27055     0.86561             2.15582             0.86102             0.92006             0.999875            
27056     0.75818             1.93809             2.47753             3.69362             1.0                 
27057     0.59368             3.50994             1.01629             5.68120             1.0                 
27058     0.79302             2.05646             1.01306             2.07187             0.999875            
27059     0.60929             2.03089             4.63274             3.80609             1.0                 
27060     0.78456             2.66487             1.25768             6.44714             1.0                 
27061     0.88658             2.04006             0.39911             0.96235             1.0                 
27062     0.91621             2.03867             0.39541             0.91858             1.0                 
27063     0.78443             2.22143             5.30377             3.50643             1.0                 
27064     0.60830             2.21588             1.51626             2.63283             1.0                 
27065     0.46970             2.40915             4.16130             9.54816             1.0                 
27066     0.71664             2.32224             0.48753             1.61678             1.0                 
27067     0.76992             2.17527             0.80057             1.38578             1.0                 
27068     0.66341             3.15174             3.18307             15.92212            0.999875            
27069     0.75903             2.16569             0.94771             1.36546             1.0                 
27070     0.84184             2.20862             0.20479             0.81883             0.999875            
27071     0.72605             2.21351             1.40033             2.23779             0.999875            
27072     0.65268             1.91437             3.99394             3.86818             1.0                 
27073     0.71014             2.33706             0.77605             2.73850             1.0                 
27074     0.79120             2.37201             0.45537             2.01163             1.0                 
27075     0.77759             2.47788             0.32821             1.77937             1.0                 
27076     0.68732             2.29780             1.25738             2.85982             1.0                 
27077     0.87336             2.36024             0.20914             0.85374             1.0                 
27078     0.81682             2.43027             0.62659             4.03685             0.999875            
27079     0.82518             2.61003             0.79747             4.50927             0.999875            
27080     0.55620             3.31510             1.40823             7.54452             1.0                 
27081     0.57699             1.87276             4.09105             5.17267             1.0                 
27082     0.79515             2.59122             0.31133             2.10720             1.0                 
27083     0.93632             1.85092             0.25113             1.70265             0.999875            
27084     0.88049             1.92815             0.50668             1.49342             1.0                 
27085     0.95326             2.27246             0.34930             1.01871             1.0                 
27086     0.63541             3.04365             1.66745             8.87462             1.0                 
27087     0.89988             1.98286             0.32381             1.07406             0.999875            
27088     0.87314             1.95355             1.26409             2.34161             1.0                 
27089     0.92383             1.77861             0.33374             2.62581             1.0                 
27090     0.53479             2.61865             3.04664             8.95676             1.0                 
27091     0.94088             1.89457             0.45777             2.00927             1.0                 
27092     0.68839             1.75813             6.06736             4.02935             1.0                 
27093     0.73971             1.85107             3.43660             2.61268             1.0                 
27094     0.78270             2.09559             1.02683             2.59468             1.0                 
27095     0.72195             3.16709             0.85935             4.65493             0.999875            
27096     0.56331             -16.16765           1238005.83928       255.04755           1.0                 
27097     0.93177             2.18590             0.43848             0.85151             1.0                 
27098     0.64306             1.18189             10.16225            4.84530             1.0                 
27099     0.84287             1.95764             1.31541             1.57513             1.0                 
27100     0.60738             3.45160             1.91035             8.14145             1.0                 
27101     0.82804             2.10204             0.61999             0.98234             1.0                 
27102     0.89200             1.86341             1.12460             1.32026             1.0                 
27103     0.80714             2.55859             0.62004             4.69429             1.0                 
27104     0.84063             2.01178             1.62838             0.76207             1.0                 
27105     0.89007             2.25872             0.21729             1.24923             1.0                 
27106     0.89382             2.23112             0.34216             0.39075             1.0                 
27107     0.78499             3.27582             0.41524             2.31456             1.0                 
27108     0.82535             2.71900             0.31762             2.58432             1.0                 
27109     0.86424             2.27045             0.23479             0.71849             1.0                 
27110     0.88894             1.99813             1.26962             0.75285             1.0                 
27111     0.89585             1.99781             0.58445             1.55150             0.999875            
27112     0.75246             2.67438             0.74843             4.62705             1.0                 
27113     0.86141             2.38197             0.13744             0.63486             1.0                 
27114     0.86441             2.03010             0.39751             2.04869             1.0                 
27115     0.67023             2.60610             0.99770             4.36575             0.999875            
27116     0.84001             2.33177             0.51775             0.82412             1.0                 
27117     0.74134             2.85671             0.44058             2.98236             1.0                 
27118     0.85695             1.99352             1.02824             1.20180             1.0                 
27119     0.87020             2.17424             0.74280             0.65231             1.0                 
27120     0.27662             6.79351             4.40417             18.06765            1.0                 
27121     0.77649             2.61998             0.35157             2.25042             1.0                 
27122     0.87206             2.57507             0.37634             2.14677             1.0                 
27123     0.79078             1.55639             4.10291             3.66529             1.0                 
27124     0.90740             2.23246             0.16830             0.64156             1.0                 
27125     0.55342             2.52878             2.16448             7.22458             1.0                 
27126     0.83280             2.11620             2.13552             1.39030             0.999875            
27127     0.82381             2.17700             1.26808             1.26524             1.0                 
27128     0.83313             2.08085             1.21712             1.89919             1.0                 
27129     0.80979             2.38272             0.58527             1.06679             1.0                 
27130     0.94226             1.89785             0.24338             1.48799             1.0                 
27131     0.90480             2.04442             0.55723             0.93038             1.0                 
27132     0.91687             2.28495             0.11543             0.49677             1.0                 
27133     0.83101             2.46717             0.39708             2.05355             1.0                 
27134     0.82061             2.48401             0.39166             2.22873             1.0                 
27135     0.84749             2.10885             2.60883             1.31454             1.0                 
27136     0.75603             3.25268             1.23592             6.32408             1.0                 
27137     0.80048             2.19036             0.95813             1.96583             1.0                 
27138     0.84729             2.37591             0.21491             0.76669             1.0                 
27139     0.86744             2.11848             0.60259             0.84258             1.0                 
27140     0.60366             2.99283             1.14611             6.45429             1.0                 
27141     0.90066             2.04020             0.23836             1.32414             1.0                 
27142     0.58089             -2.55130            64875.23221         80.21902            1.0                 
27143     0.76828             2.34564             0.52267             1.85051             1.0                 
27144     0.86305             1.79450             1.65647             1.07539             1.0                 
27145     0.41838             1.72765             10.62019            9.85273             1.0                 
27146     0.48754             4.22137             4.36691             21.61881            1.0                 
27147     0.84057             2.19911             0.53321             2.78530             1.0                 
27148     0.87378             2.32014             0.31507             1.55671             1.0                 
27149     0.74362             2.81967             0.48019             2.97941             1.0                 
27150     0.82839             2.49921             0.29067             1.72513             0.999875            
27151     0.81622             2.38844             0.47897             1.12034             1.0                 
27152     0.95581             2.28717             0.12743             0.51963             1.0                 
27153     0.76120             1.98129             2.93085             2.39337             1.0                 
27154     0.55895             0.35296             1206.31748          21.10564            1.0                 
27155     0.85737             2.10410             1.81347             1.16160             1.0                 
27156     0.93427             2.16530             0.29707             1.86310             1.0                 
27157     0.71504             2.71736             0.25527             1.49455             1.0                 
27158     0.85840             1.86514             0.69402             1.14200             1.0                 
27159     0.72811             2.87831             0.60605             3.98892             1.0                 
27160     0.70590             1.96407             5.02259             1.97720             1.0                 
27161     0.85296             1.87859             2.53671             1.11977             1.0                 
27162     0.82507             2.43694             0.57398             3.26173             1.0                 
27163     0.90387             2.11517             0.57282             0.59382             1.0                 
27164     0.91064             2.07247             0.73542             0.88811             1.0                 
27165     0.73972             2.36972             0.59276             1.77742             1.0                 
27166     0.80794             2.28464             0.68002             2.53944             1.0                 
27167     0.92971             1.94392             0.54047             1.54913             1.0                 
27168     0.70748             87.30933            68143230.91390      1611.30112          1.0                 
27169     0.86392             2.15428             0.32840             1.03377             1.0                 
27170     0.83741             2.48716             0.37967             2.17381             1.0                 
27171     0.82368             2.34167             0.32623             1.02729             1.0                 
27172     0.65860             1.69705             6.92295             3.77780             1.0                 
27173     0.84699             2.45986             0.45948             2.73355             1.0                 
27174     0.89758             1.87549             0.43614             0.66460             1.0                 
27175     0.90674             2.36004             0.31811             1.04224             1.0                 
27176     0.80199             1.77653             2.53907             1.27952             0.999875            
27177     0.68950             2.97912             1.94757             11.31265            0.999875            
27178     0.70109             2.20823             4.80898             4.15591             1.0                 
27179     0.84913             2.43745             0.48502             3.72844             1.0                 
27180     0.94484             2.14978             0.26458             1.03858             1.0                 
27181     0.66176             1.12097             12.63283            5.86354             1.0                 
27182     0.78647             2.06484             2.08511             1.27841             1.0                 
27183     0.80068             2.11918             1.41803             1.16121             1.0                 
27184     0.48626             3.96654             3.44640             19.40605            1.0                 
27185     0.82639             1.90724             2.15713             2.50532             1.0                 
27186     0.82176             2.17471             0.77482             0.60845             1.0                 
27187     0.72030             1.78040             5.60933             3.49713             0.999875            
27188     0.51024             2.58501             2.66517             6.24401             1.0                 
27189     0.88241             2.19722             1.22508             1.70172             1.0                 
27190     0.86620             2.10858             0.39388             1.54006             1.0                 
27191     0.46010             2.29967             9.30699             12.57994            1.0                 
27192     0.45401             1.37194             15.12030            8.94488             0.999875            
27193     0.98152             2.15105             0.26291             1.67965             0.999875            
27194     0.92538             2.16218             0.44823             0.32990             1.0                 
27195     0.59450             2.96608             1.36399             6.83491             1.0                 
27196     0.78693             1.83111             3.59732             2.23435             1.0                 
27197     0.73220             1.99017             3.08470             3.11563             1.0                 
27198     0.56193             1.90716             5.29387             3.65212             1.0                 
27199     0.85077             2.25754             0.30768             0.68872             1.0                 
27200     0.78312             2.81443             0.67133             3.46623             1.0                 
27201     0.82278             1.84555             1.79272             0.99742             1.0                 
27202     0.93661             2.08942             0.31971             1.46004             1.0                 
27203     0.84517             2.28141             0.19899             1.08222             1.0                 
27204     0.90666             2.19569             0.41260             1.17453             1.0                 
27205     0.92297             2.25812             0.07650             0.67146             1.0                 
27206     0.91392             2.29146             0.82658             0.67932             1.0                 
27207     0.89794             2.17651             0.16473             0.44304             1.0                 
27208     0.69321             1.83545             1.83984             2.62364             0.999875            
27209     0.72778             1.96898             2.95994             1.94718             1.0                 
27210     0.80978             1.86076             1.44761             1.00446             0.999875            
27211     0.95842             2.41895             0.32503             0.84773             0.999875            
27212     0.80086             2.42773             0.39527             0.94470             1.0                 
27213     0.74319             2.02621             1.63013             1.87127             0.999875            
27214     0.65518             3.30003             8.23402             11.30445            0.999875            
27215     0.90240             2.03039             0.45029             1.50956             0.999875            
27216     0.76199             2.11547             0.72779             2.15823             1.0                 
27217     0.63168             2.68658             2.33917             9.08126             1.0                 
27218     0.81536             2.41120             0.42304             2.41717             1.0                 
27219     0.75775             2.53670             0.57003             3.29687             0.999875            
27220     0.86588             2.17442             0.30879             0.39384             1.0                 
27221     0.89478             2.29672             0.34441             0.41027             1.0                 
27222     0.82943             2.09535             0.50993             0.99364             1.0                 
27223     0.71882             1.93461             2.59716             2.95199             0.999875            
27224     0.88889             2.22210             0.22191             1.98909             1.0                 
27225     0.82263             1.75442             1.97427             2.00929             1.0                 
27226     0.92866             2.11475             0.60378             0.76040             1.0                 
27227     0.74157             1.65406             5.66688             4.10069             1.0                 
27228     0.93520             2.08660             0.32852             0.66246             1.0                 
27229     0.75721             2.00951             1.35977             2.06388             1.0                 
27230     0.74225             1.37552             6.67815             4.01546             0.999875            
27231     0.63395             2.78773             0.97306             4.62924             1.0                 
27232     0.87883             2.27774             1.26632             2.08834             1.0                 
27233     0.81760             2.65756             0.21082             1.41276             1.0                 
27234     0.66814             1.66821             5.31838             4.85143             1.0                 
27235     0.77353             2.13904             0.97902             1.58325             1.0                 
27236     0.83811             2.47789             0.32224             2.53559             1.0                 
27237     0.87551             2.29788             2.15608             1.24167             0.999875            
27238     0.81571             2.54105             0.48379             3.14172             1.0                 
27239     0.92515             2.09573             0.12797             0.31006             1.0                 
27240     0.95725             2.03000             0.44577             1.38606             1.0                 
27241     0.82895             2.19817             0.34400             1.11954             1.0                 
27242     0.88940             2.06148             0.37418             0.99389             1.0                 
27243     0.67391             2.24818             1.79965             3.45149             1.0                 
27244     0.79378             1.80521             5.95907             4.21286             1.0                 
27245     0.80166             1.88683             2.00294             1.04615             1.0                 
27246     0.86878             2.35262             0.44365             1.22346             1.0                 
27247     0.75265             2.61306             0.49430             2.27279             1.0                 
27248     0.75660             2.00168             2.99963             2.22181             1.0                 
27249     0.96366             1.88662             0.22084             2.52812             0.999875            
27250     0.68521             2.05830             2.03207             2.56280             1.0                 
27251     0.88965             2.08165             0.52486             1.77958             1.0                 
27252     0.77007             2.77304             1.03381             5.88479             1.0                 
27253     0.77046             1.77115             3.42271             2.12902             1.0                 
27254     0.83569             1.70344             1.65976             1.11468             1.0                 
27255     0.84430             2.46750             0.28149             1.66050             1.0                 
27256     0.88341             2.31258             0.38222             0.41620             1.0                 
27257     0.81100             2.31602             0.29920             1.15015             0.999875            
27258     0.69663             3.01173             0.60523             4.49162             1.0                 
27259     0.71492             2.05983             6.90812             4.58184             1.0                 
27260     0.67474             2.08135             2.09709             2.73747             1.0                 
27261     0.75358             2.39683             0.54145             2.54804             1.0                 
27262     0.81500             2.11769             0.57385             1.19432             1.0                 
27263     0.75760             2.32629             0.77058             3.87353             1.0                 
27264     0.75144             1.63815             3.39779             1.76606             1.0                 
27265     0.84930             2.16953             0.90834             0.76280             1.0                 
27266     0.80257             2.29508             0.94942             3.32174             1.0                 
27267     0.66930             2.90152             1.36588             7.89191             1.0                 
27268     0.68214             1.32508             8.82579             5.66771             0.999875            
27269     0.83012             1.91837             0.80788             0.81946             0.999875            
27270     0.82303             2.22739             0.95027             1.06891             1.0                 
