# cycles  fidelity            EL avg              EL var              ||MSE gradient||    ratio accepted samples
4603      0.83345             1.56440             768.91666           4.44960             0.999975            
4604      0.86760             2.36072             0.94639             4.13117             0.999925            
4605      0.88075             1.92721             2.12794             1.61949             0.99995             
4606      0.78804             1.84813             4.51263             4.02218             0.999875            
4607      0.83158             1.69412             3.53372             2.19687             0.99995             
4608      0.94382             2.13579             0.58094             1.05670             0.999975            
4609      0.81928             1.67503             487.90893           4.47279             0.99995             
4610      0.86958             2.07826             1.42110             1.18221             0.999975            
4611      0.84863             1.87993             3.47518             1.48085             0.9999              
4612      0.84918             2.06500             1.33708             1.82426             0.999975            
4613      0.85239             1.96401             2.41614             1.33503             0.99995             
4614      0.84722             1.84056             2.18593             1.94233             0.999975            
4615      0.87743             1.85323             12.85676            1.24421             0.99995             
4616      0.86577             1.91640             2.64564             1.52821             0.99995             
4617      0.82856             1.93269             2.43661             2.18902             1.0                 
4618      0.84227             4.34347             57401.21162         27.21549            1.0                 
4619      0.93068             2.13473             1.23769             1.21950             1.0                 
4620      0.85496             1.96943             4.21426             1.44016             0.99995             
4621      0.84124             2.25202             3.57568             2.91206             0.999975            
4622      0.88833             2.24448             0.95441             2.06228             1.0                 
4623      0.80276             1.92267             4.68108             2.74194             0.99995             
4624      0.92103             2.14906             1.23242             1.24136             0.999975            
4625      0.84949             2.11491             1.14097             1.44365             0.999975            
4626      0.89624             1.98290             0.83444             1.12091             1.0                 
4627      0.85410             1.70493             141.98571           4.08956             1.0                 
4628      0.87794             2.05429             1.69564             0.89967             0.999975            
4629      0.79175             2.32211             1.82967             4.47011             0.999975            
4630      0.87311             2.10342             1.31427             4.16114             0.99995             
4631      0.82429             1.68280             3.45451             2.51870             1.0                 
4632      0.76682             1.64965             716.19762           6.84942             1.0                 
4633      0.82116             3.12253             35316.03969         12.60618            0.999975            
4634      0.90322             2.34250             0.63237             1.30734             1.0                 
4635      0.78288             2.12458             2.81487             4.79410             0.999975            
4636      0.95311             2.17120             0.49248             1.39844             0.99995             
4637      0.94688             2.11128             0.46921             0.66517             0.999975            
4638      0.84091             1.62880             306.96623           4.09984             0.999975            
4639      0.78226             2.16288             11765.94521         3.45637             0.999925            
4640      0.88207             2.11899             2.61793             1.17806             1.0                 
4641      0.86479             2.29555             1.57915             1.52458             1.0                 
4642      0.87299             2.11795             2.05595             1.27646             0.999975            
4643      0.85350             2.00478             2.61959             1.42001             0.999975            
4644      0.82762             2.26134             11651.17481         2.32699             1.0                 
4645      0.83208             2.86064             23537.89760         8.52724             1.0                 
4646      0.74218             1.96840             4.66270             4.64840             0.999975            
4647      0.83177             2.08010             2.53501             2.14921             0.999975            
4648      0.78108             2.41682             11767.30692         2.81122             0.999975            
4649      0.84302             1.92146             6.96938             2.14184             0.999975            
4650      0.87454             1.93991             1.97528             0.92383             0.999975            
4651      0.85548             2.02741             2.11347             1.20492             1.0                 
4652      0.78329             1.74319             7.01339             2.31981             1.0                 
4653      0.84021             2.74375             23836.00280         12.10567            1.0                 
4654      0.83373             1.95867             2.27529             1.98002             1.0                 
4655      0.88928             1.94269             1.54562             0.69224             0.99995             
4656      0.90111             2.25836             1.33566             1.19259             0.999975            
4657      0.85926             1.99024             8.80176             1.58790             0.999925            
4658      0.83115             1.86085             5.85887             1.76021             0.999975            
4659      0.86838             1.98291             2.36920             1.30006             1.0                 
4660      0.82540             1.88467             3.02531             2.27561             1.0                 
4661      0.78960             2.12266             12004.19104         3.58907             0.999975            
4662      0.89915             2.12105             1.61089             0.69474             0.999975            
4663      0.77374             3.16057             35931.53905         17.92097            0.99995             
4664      0.83593             2.49595             2.34314             7.14710             1.0                 
4665      0.85541             2.12009             1.32020             1.66238             1.0                 
4666      0.84201             2.01234             2.76690             2.31640             0.999975            
4667      0.90301             1.94599             1.59696             1.13224             0.999925            
4668      0.84934             1.97084             2.91366             1.46976             1.0                 
4669      0.82071             2.14371             2.88105             3.46374             1.0                 
4670      0.76168             2.11065             113.52845           3.70121             0.999975            
4671      0.88027             2.09611             1.36999             0.62513             0.99995             
4672      0.92206             2.23285             0.90137             0.75036             1.0                 
4673      0.88277             2.15735             3.49919             1.73558             1.0                 
4674      0.84147             1.90132             4.02073             1.96893             1.0                 
4675      0.78170             2.91099             23864.77147         11.94265            0.99995             
4676      0.86687             2.14306             2.60648             1.72287             0.99995             
4677      0.87162             2.21124             2.17721             1.70080             1.0                 
4678      0.76057             2.02645             24847.82595         1.53170             0.999925            
4679      0.82116             1.79074             4.17811             2.25794             0.999975            
4680      0.87857             2.20334             1.33102             1.34392             0.99995             
4681      0.89709             2.11990             1.44260             1.19923             0.99995             
4682      0.89296             1.96995             1.27404             1.07145             1.0                 
4683      0.90063             2.09603             1.30766             0.94298             1.0                 
4684      0.88639             2.39508             1.45615             3.38719             0.999975            
4685      0.91610             2.13974             1.42348             0.64377             1.0                 
4686      0.87325             2.07676             1.90173             1.68865             0.999975            
4687      0.88052             2.07868             2.01421             1.14690             0.999975            
4688      0.89929             1.95011             1.97736             1.25857             0.999975            
4689      0.92058             2.07551             1.22888             0.91542             0.9999              
4690      0.91010             2.20135             0.71413             0.62601             0.99995             
4691      0.80308             2.80487             3.32856             7.45586             0.99995             
4692      0.89064             2.16142             2.06449             2.17754             0.99995             
4693      0.81247             2.69297             24493.20243         8.18815             1.0                 
4694      0.84580             1.82616             4.47763             2.34991             1.0                 
4695      0.84552             5.45801             85416.41305         51.29317            0.999975            
4696      0.86797             2.11024             2.58265             1.39137             0.99995             
4697      0.84856             2.13293             2.15674             1.76935             0.999975            
4698      0.82359             3.03943             24364.56250         9.14623             0.999975            
4699      0.89245             2.12042             1.07484             0.81845             0.999975            
4700      0.87981             2.14140             1.55386             1.26156             1.0                 
4701      0.93647             2.21217             0.63250             0.80386             0.99995             
4702      0.87644             2.08337             0.81535             2.04780             1.0                 
4703      0.83314             2.11094             1.33742             3.93764             0.999975            
4704      0.82660             3.28772             37219.93742         22.88510            0.99995             
4705      0.84414             2.94687             24729.73976         16.20243            1.0                 
4706      0.80906             1.97369             73.31669            2.71012             0.999975            
4707      0.82420             2.42194             26033.23260         4.04819             0.999975            
4708      0.86222             2.31060             1.40061             1.83374             1.0                 
4709      0.77756             2.43427             2.59136             6.93325             1.0                 
4710      0.91677             2.05898             0.64533             0.73628             1.0                 
4711      0.87442             2.19352             2.00324             1.04241             1.0                 
4712      0.90890             2.14288             0.68480             0.43764             0.999975            
4713      0.87055             2.08816             2.67905             1.77767             0.999925            
4714      0.84636             1.83479             1.55495             1.21772             0.99995             
4715      0.80041             1.73244             10.43564            3.11142             0.999925            
4716      0.86710             2.18340             1.36263             0.97241             0.999975            
4717      0.81593             5.53511             87287.96086         40.30386            1.0                 
4718      0.84476             2.07459             2.90525             1.46723             0.99995             
4719      0.72939             1.72224             4.43859             4.56711             0.999925            
4720      0.80504             2.08177             3.68805             2.24929             0.999975            
4721      0.80563             2.07347             28.22261            2.58135             0.999975            
4722      0.65711             1.73489             12.44795            6.96309             1.0                 
4723      0.66093             3.32549             50708.05535         12.94584            1.0                 
4724      0.78166             2.55512             1.45564             6.30708             1.0                 
4725      0.74332             2.68603             38786.44092         6.26283             1.0                 
4726      0.86434             2.13962             1.14289             1.00339             1.0                 
4727      0.83820             2.27167             2.09283             4.21167             1.0                 
4728      0.81073             1.92092             2.21985             1.86401             0.999975            
4729      0.77009             1.91939             2.74920             2.03174             0.999975            
4730      0.88905             1.91643             1.51535             0.94289             0.999925            
4731      0.86854             2.10269             1.63475             1.21050             0.999975            
4732      0.89914             2.16225             1.19632             1.05947             0.99995             
4733      0.77767             2.39583             1.90829             2.83815             1.0                 
4734      0.72481             4.66203             75720.96142         32.10389            1.0                 
4735      0.88782             2.26519             0.96288             2.36879             1.0                 
4736      0.79747             1.77743             2.44351             2.02406             1.0                 
4737      0.78823             3.35234             38300.41113         15.64852            0.99995             
4738      0.82192             1.95998             2.32193             1.47413             0.999975            
4739      0.78874             2.13078             2.11717             4.45329             0.999975            
4740      0.84881             2.32937             1.16159             2.61927             0.999975            
4741      0.86288             2.36375             2.20857             3.97020             0.999975            
4742      0.85796             2.06884             1.62103             1.02219             1.0                 
4743      0.74917             1.92922             3.16447             1.77102             0.999925            
4744      0.75146             2.53547             2.75710             8.64282             0.99995             
4745      0.73973             1.87922             5.34776             2.90836             0.999925            
4746      0.84342             2.11404             1.75327             1.37830             0.99995             
4747      0.86883             2.13636             1.04599             0.66012             0.999975            
4748      0.69253             2.05037             4.41375             4.36680             0.999975            
4749      0.69868             3.05141             38466.87897         12.25624            0.999975            
4750      0.74427             2.72304             4.57332             14.59575            1.0                 
4751      0.81052             2.45803             1.43276             4.45401             1.0                 
4752      0.85145             2.13474             1.17811             1.38873             0.99995             
4753      0.68570             1.87558             7.99597             3.81735             0.999975            
4754      0.74752             1.92405             3.84288             2.69115             0.999975            
4755      0.78911             2.27967             1.75476             2.99080             1.0                 
4756      0.78531             2.71409             3.76241             12.66914            0.999975            
4757      0.79470             1.99619             3.27328             1.78321             1.0                 
4758      0.73148             2.05445             4.70377             3.22090             0.999975            
4759      0.72554             1.79061             12.69004            3.33764             0.999975            
4760      0.87768             2.17211             0.73166             0.80276             0.99995             
4761      0.63243             3.14471             38865.85911         13.21690            0.99995             
4762      0.92926             2.32058             1.10406             3.00637             0.999975            
4763      0.82433             1.94480             3.17621             1.93537             0.999975            
4764      0.76522             1.96121             5.35154             1.67815             0.99995             
4765      0.86918             2.27627             0.88030             1.44854             0.999975            
4766      0.76250             2.15697             3.86277             2.40898             0.999975            
4767      0.80423             2.19450             4.85767             1.93791             0.999975            
4768      0.77584             2.05226             2.17861             3.58834             0.999925            
4769      0.90584             2.16521             1.09977             1.18848             0.99995             
4770      0.79339             1.83269             3.43926             2.32427             0.999925            
4771      0.91403             2.28278             1.23575             0.95738             0.999975            
4772      0.81248             1.98051             10.36889            2.13666             1.0                 
4773      0.79322             5.89193             90784.67501         84.49209            0.999925            
4774      0.87962             2.10825             1.50619             1.14195             0.99995             
4775      0.80081             2.50258             13053.02669         3.92636             0.999975            
4776      0.71354             1.86224             4.65972             4.32565             1.0                 
4777      0.75112             1.84942             4.58571             3.29300             1.0                 
4778      0.84499             2.00553             1.89907             1.28961             0.999975            
4779      0.78526             2.07844             2.96097             2.35891             0.999975            
4780      0.82083             1.94752             1.90317             1.47312             1.0                 
4781      0.74857             2.05571             3.53105             1.69136             0.999975            
4782      0.83945             2.03998             1.93946             1.53923             1.0                 
4783      0.71199             3.01293             26131.55570         12.63506            0.999975            
4784      0.79421             2.17580             1.10518             2.46042             1.0                 
4785      0.74695             2.23582             3.39357             6.06067             1.0                 
4786      0.77708             1.81326             4.27633             2.04657             0.99995             
4787      0.76060             2.18516             2.30298             4.05364             0.999975            
4788      0.84379             2.01217             2.03870             2.36263             0.9999              
4789      0.78309             2.12849             2.37550             2.57824             0.99995             
4790      0.85117             2.23965             1.04815             1.70547             1.0                 
4791      0.83444             1.81775             2.19625             2.02276             0.999975            
4792      0.83869             2.02424             1.70628             1.47629             0.999925            
4793      0.80126             2.48380             1.53673             5.23959             0.99995             
4794      0.85987             2.16677             0.73215             1.71611             1.0                 
4795      0.81812             2.05975             2.44842             1.23526             0.999975            
4796      0.83543             2.10617             1.61337             1.57169             0.99995             
4797      0.86160             2.11547             0.94382             0.96035             1.0                 
4798      0.84076             2.36480             1.69782             7.97377             1.0                 
4799      0.84336             2.09751             0.95422             2.30655             0.999925            
4800      0.69536             2.50193             4.67140             11.73728            0.99995             
4801      0.76954             1.86392             4.11364             2.53005             0.999975            
4802      0.73822             2.02964             5.36417             3.51858             1.0                 
4803      0.64964             2.15383             7.20610             11.74279            0.99995             
4804      0.82552             2.07561             1.58142             1.80115             0.99995             
4805      0.76366             1.84080             188.09740           4.44831             0.999975            
4806      0.74743             2.34083             1.91907             4.57340             0.99995             
4807      0.73047             2.32981             13416.01035         3.32287             1.0                 
4808      0.91450             2.11582             0.48630             0.72981             0.99995             
4809      0.95571             2.15640             0.47799             1.41397             1.0                 
4810      0.84164             1.84848             1.76349             1.54946             0.99995             
4811      0.89528             2.13767             0.84428             0.41157             0.999975            
4812      0.84587             1.97899             2.17230             1.53595             0.999975            
4813      0.72793             1.99591             3.87390             2.91830             1.0                 
4814      0.85590             2.18533             1.30803             1.26299             1.0                 
4815      0.87876             2.00046             1.47689             0.83488             0.999925            
4816      0.79896             2.81407             26944.27111         9.21030             0.999975            
4817      0.72735             5.14069             95427.52507         33.32746            1.0                 
4818      0.86391             2.10746             1.75410             1.02670             0.999925            
4819      0.77197             1.72865             7.68716             4.08781             0.999975            
4820      0.91415             2.13498             0.90219             0.91946             1.0                 
4821      0.68031             1.55923             14.68322            5.92472             0.999975            
4822      0.81925             2.04035             3.44931             2.76940             0.99995             
4823      0.87447             2.22060             1.49908             2.70970             0.999975            
4824      0.70486             2.84942             3.80880             17.04544            1.0                 
4825      0.81547             2.00090             2.12472             2.07396             0.999975            
4826      0.75028             2.17527             2.70841             2.78313             0.999975            
4827      0.80771             1.84922             1.50137             2.53828             1.0                 
4828      0.79556             2.15927             2.71008             1.85324             0.99995             
4829      0.80735             2.34181             3.61045             4.70376             1.0                 
4830      0.75066             2.03738             3.99465             3.31115             0.999925            
4831      0.86224             2.17035             1.21795             0.84630             0.99995             
4832      0.92399             2.12850             1.02423             1.26460             0.99995             
4833      0.81880             2.23577             2.11347             3.48279             0.999925            
4834      0.81729             1.98590             2.16687             1.57134             0.999925            
4835      0.81999             1.89500             3.58258             2.86973             1.0                 
4836      0.85492             2.06745             2.35749             1.24172             0.999975            
4837      0.83595             2.13283             2.19975             1.98431             0.999975            
4838      0.86617             2.08011             1.38843             1.27542             1.0                 
4839      0.87715             2.06612             0.77137             1.14095             0.999925            
4840      0.88744             2.15768             1.52311             0.73084             0.999925            
4841      0.93389             1.95844             0.75261             1.66156             1.0                 
4842      0.83347             2.03794             2.61068             2.36544             0.9999              
4843      0.80633             2.01674             3.27992             2.86460             0.99995             
4844      0.68096             2.44238             13898.55023         3.22005             1.0                 
4845      0.86846             1.84709             15632.42668         2.29829             0.999975            
4846      0.86940             2.00790             1.62245             0.92446             1.0                 
4847      0.84578             1.92497             2.42697             1.21360             1.0                 
4848      0.81632             2.21793             1.90560             2.96510             0.999975            
4849      0.87666             2.19356             1.94272             2.11115             0.99995             
4850      0.86471             2.05641             1.33077             0.96730             0.999975            
4851      0.88158             2.08296             1.14963             1.04850             1.0                 
4852      0.90145             2.19882             1.36245             0.78041             1.0                 
4853      0.72100             2.10035             19.70554            8.30207             0.999975            
4854      0.84807             2.00208             3.48277             1.02427             0.99995             
4855      0.88279             2.01464             1.18158             0.74799             1.0                 
4856      0.85864             2.21228             1.85694             3.94424             0.99995             
4857      0.88249             2.17344             1.35860             1.37153             1.0                 
4858      0.85436             2.09766             1.69304             1.27676             0.999925            
4859      0.79600             1.92475             4.54244             2.61877             0.999925            
4860      0.86372             2.08312             1.90092             1.03210             1.0                 
4861      0.87162             2.14817             2.70787             1.21503             1.0                 
4862      0.82265             2.21006             2.03423             3.02353             1.0                 
4863      0.86965             1.95364             2.43592             1.37518             1.0                 
4864      0.73264             4.37087             86064.65951         24.35135            0.99995             
4865      0.78401             1.81910             3.65875             1.57224             1.0                 
4866      0.73075             2.58050             13994.03976         4.19298             0.99995             
4867      0.87539             2.01052             2.12365             0.95626             0.999975            
4868      0.73040             1.66615             91.09322            5.07098             0.999925            
4869      0.86575             2.00296             1.68865             1.58315             0.999975            
4870      0.90289             2.00328             1.23507             0.73854             1.0                 
4871      0.89948             2.38288             0.95000             1.06861             0.99995             
4872      0.91276             2.17302             0.85942             0.85886             0.999975            
4873      0.83625             2.03676             2.43243             2.08895             1.0                 
4874      0.81006             1.98088             2.27551             3.30148             1.0                 
4875      0.90137             2.31210             1.05714             1.89952             1.0                 
4876      0.76533             2.67569             28599.02970         7.74455             0.999975            
4877      0.86680             1.96000             1.43195             0.96158             1.0                 
4878      0.89164             2.08463             1.58732             0.83893             0.999975            
4879      0.78668             2.02437             5.36712             5.22955             1.0                 
4880      0.92287             2.15059             0.84006             0.69168             1.0                 
4881      0.88439             2.17360             1.51236             0.69585             0.999975            
4882      0.84985             2.05464             3.69581             1.43570             0.999975            
4883      0.79921             1.95664             2.49881             2.80788             0.999975            
4884      0.83092             3.59687             42692.43376         21.66363            0.999975            
4885      0.85835             2.11559             1.96558             1.48717             0.99995             
4886      0.86106             2.05183             1.89962             1.20574             0.999975            
4887      0.77667             1.64404             26.91027            4.07083             1.0                 
4888      0.90018             1.96746             1.26030             0.72514             0.999975            
4889      0.70598             1.84041             14547.36591         2.72955             0.999925            
4890      0.73915             2.53861             29626.71317         5.69800             0.999975            
4891      0.91620             2.14740             1.00451             0.49474             0.99995             
4892      0.90048             2.20777             1.49990             0.63159             0.999925            
4893      0.80023             2.47989             2.36379             4.52662             0.99995             
4894      0.84163             1.95449             2.68731             1.45456             1.0                 
4895      0.90461             2.20886             1.43990             0.82769             0.999925            
4896      0.87891             2.21682             1.71441             1.63232             1.0                 
4897      0.78307             1.90694             4.99503             2.60805             1.0                 
4898      0.81892             1.99238             2.83691             1.54840             1.0                 
4899      0.84506             2.11814             2.51369             1.18018             0.999975            
4900      0.88299             2.19026             1.12095             1.78834             0.999975            
4901      0.82775             2.37154             14527.59440         2.87454             0.999975            
4902      0.83396             2.07523             2.63925             2.06125             0.999975            
4903      0.82712             3.54159             28838.52215         15.33349            0.999975            
4904      0.77601             2.21296             7.16939             4.24092             0.999975            
4905      0.84462             1.90592             2.75463             1.26657             0.99995             
4906      0.91473             2.13903             1.07836             1.79895             0.999975            
4907      0.85509             1.91174             20.89316            1.74786             0.999975            
4908      0.76540             2.08135             4.98199             5.32135             0.999925            
4909      0.65186             2.18331             14507.01878         3.74840             0.99995             
4910      0.61574             3.60207             15.21052            44.67872            0.999975            
4911      0.76072             4.68005             103974.56324        34.82462            0.999925            
4912      0.77002             2.10045             4.93017             1.32245             0.999975            
4913      0.85275             1.97458             2.99081             1.25294             0.999925            
4914      0.86908             2.07737             1.28337             1.85160             0.999975            
4915      0.84372             2.17693             3.59066             2.21862             0.999925            
4916      0.82137             1.88419             16.47411            2.11229             1.0                 
4917      0.88594             1.98501             1.86578             1.39696             0.999925            
4918      0.78931             1.88478             4.79111             2.40997             0.99995             
4919      0.80022             1.99645             33.42089            2.93960             0.999975            
4920      0.82970             1.82713             378.18529           3.02697             0.999925            
4921      0.84574             2.22315             2.47015             1.13304             1.0                 
4922      0.78805             2.29838             150.58582           8.86948             0.999975            
4923      0.89918             2.01235             1.48579             0.93289             1.0                 
4924      0.90264             2.14242             1.20577             0.50205             0.999925            
4925      0.83092             2.14882             3.64110             2.02786             0.999975            
4926      0.89549             2.16972             1.26473             1.08163             0.999975            
4927      0.85033             2.07266             1.81912             1.57692             0.999975            
4928      0.91853             2.25414             1.46423             0.77201             1.0                 
4929      0.88229             2.10779             1.42339             0.72144             0.999975            
4930      0.87622             2.22720             1.64811             1.92278             1.0                 
4931      0.85674             2.10408             2.35572             1.45781             0.99995             
4932      0.82936             2.89044             30568.46310         13.19987            0.999975            
4933      0.88259             2.02060             1.47197             0.80737             1.0                 
4934      0.82352             1.73995             83.62669            2.87471             0.99995             
4935      0.90050             2.12953             1.28933             1.57798             0.999975            
4936      0.88259             2.05164             1.68867             0.82897             0.999975            
4937      0.83945             2.05553             2.56086             1.98045             0.99995             
4938      0.85831             2.39484             15208.18879         3.86735             0.999975            
4939      0.92874             2.30296             1.24221             1.19906             0.999975            
4940      0.85506             2.06880             1.98409             1.20269             1.0                 
4941      0.94169             2.28322             0.93883             1.04197             1.0                 
4942      0.86271             1.99630             4.40098             2.17496             1.0                 
4943      0.82510             2.18025             1.48974             2.06460             0.99995             
4944      0.86089             2.04143             2.05609             1.45397             1.0                 
4945      0.92873             2.23355             0.57963             0.63332             0.999975            
4946      0.85799             2.03982             1.98868             1.74995             0.99995             
4947      0.89508             2.18511             1.89226             1.15020             0.999975            
4948      0.85426             1.45462             1159.47029          6.67092             0.99995             
4949      0.85454             2.10040             2.92229             1.94652             0.999975            
4950      0.80277             1.70031             9.05572             3.06225             1.0                 
4951      0.92784             2.28532             1.13343             1.09770             0.999925            
4952      0.87802             2.29854             2.00739             2.10020             1.0                 
4953      0.77730             4.82201             91518.83710         34.45694            0.999925            
4954      0.84587             2.09638             2.96151             1.40829             0.999975            
4955      0.78409             2.58104             15093.26327         7.99015             0.999975            
4956      0.86080             2.38710             1.57517             1.80546             1.0                 
4957      0.91279             2.15170             0.66597             0.90662             0.999975            
4958      0.89117             2.11789             1.50281             2.11542             0.999975            
4959      0.85988             2.01282             2.70784             1.50567             0.999975            
4960      0.81314             1.90229             2.33625             2.16378             0.999925            
4961      0.77526             1.87987             6.05243             3.43462             0.999875            
4962      0.94491             2.11468             0.66243             1.35433             0.99995             
4963      0.86984             2.01075             1.88653             1.52283             0.999975            
4964      0.88138             2.10176             1.24579             0.99501             0.999975            
4965      0.86163             1.95529             2.39549             1.06364             0.99995             
4966      0.85469             2.16326             2.88323             1.83839             0.999975            
4967      0.80641             1.85032             6.58657             2.29773             0.999975            
4968      0.84706             1.97418             3.69014             1.61050             0.99995             
4969      0.88610             2.08359             0.94716             0.89451             0.99995             
4970      0.86004             2.01532             1.53303             1.07633             0.999975            
4971      0.90302             2.17543             1.16919             0.80489             1.0                 
4972      0.86947             2.14303             4.09325             1.87108             0.999975            
4973      0.84219             2.10758             3.59079             2.25791             0.999975            
4974      0.91185             2.36754             0.78675             0.76977             1.0                 
4975      0.87185             1.90586             1.91191             1.86355             0.999975            
4976      0.79008             1.75959             3.49378             3.05225             0.9999              
4977      0.78764             1.89156             3.60542             3.74307             0.99995             
4978      0.91643             2.16675             0.98187             0.79742             0.9999              
4979      0.90789             2.17496             1.20653             1.60244             0.999975            
4980      0.79288             1.81360             78.72020            4.41114             1.0                 
4981      0.86664             2.12644             2.17956             1.84187             0.99995             
4982      0.85422             1.99604             1.83374             1.27592             0.999975            
4983      0.83444             2.06486             3.07627             1.91891             0.99995             
4984      0.86367             2.19390             1.55186             1.20289             1.0                 
4985      0.87260             1.96766             2.21924             1.26039             0.99995             
4986      0.82638             1.95222             5.33874             1.44810             1.0                 
4987      0.87394             2.16484             0.96733             3.51910             0.999975            
4988      0.87403             2.14321             1.83958             1.13942             0.999975            
4989      0.78800             1.72020             6.09569             3.42490             0.99995             
4990      0.86580             2.38085             1.18491             6.58015             0.999975            
4991      0.88686             1.87823             1.82358             1.03366             1.0                 
4992      0.89170             2.59959             1.87568             6.99370             0.999925            
4993      0.95154             2.05246             0.60471             1.56996             0.999975            
4994      0.75734             1.90606             6.02632             3.17961             0.99995             
4995      0.87797             2.02027             2.84195             1.02825             0.99995             
4996      0.78903             1.50782             99.84727            4.47532             0.99995             
4997      0.90469             2.07199             1.15022             1.04704             0.99995             
4998      0.82690             1.99080             3.66903             2.33761             0.999925            
4999      0.86699             1.90760             1.99695             1.44446             0.999925            
5000      0.89867             2.19185             1.12296             0.78131             1.0                 
5001      0.87685             2.48637             15880.47963         4.99931             1.0                 
5002      0.89702             2.03932             1.37793             0.82294             0.99995             
5003      0.89412             2.00493             2.06710             0.87904             1.0                 
5004      0.86071             2.18459             2.49122             1.95197             0.999975            
5005      0.82332             1.49077             2492.88601          11.09431            0.99995             
5006      0.90817             2.01951             0.86763             0.74522             0.999975            
5007      0.86524             1.95224             1.89411             3.03498             0.99995             
5008      0.83264             1.80219             4.26262             1.93593             0.99995             
