# cycles  fidelity            EL avg              EL var              ||MSE gradient||    ratio accepted samples
2653      0.83002             1.87089             1.36563             1.71789             1.0                 
2654      0.77740             1.88572             2209.32773          2.49686             0.999916666666667   
2655      0.86598             2.17798             1.43389             1.41973             0.999958333333333   
2656      0.88752             2.05309             1.20126             0.95545             1.0                 
2657      0.87174             2.15257             1.35196             2.08328             1.0                 
2658      0.83100             2.10960             2.78777             2.65378             0.999958333333333   
2659      0.89746             2.33098             1.35184             2.04250             0.999958333333333   
2660      0.78514             2.97960             3.88972             14.74294            1.0                 
2661      0.75561             1.45293             141.44000           5.31435             0.999958333333333   
2662      0.91278             2.31453             0.60868             1.37061             0.999958333333333   
2663      0.87073             2.06553             1.65907             0.99395             0.999958333333333   
2664      0.88651             2.27953             0.69716             1.89358             1.0                 
2665      0.91143             2.15143             0.87902             0.97579             1.0                 
2666      0.93427             2.11714             0.48065             0.85280             1.0                 
2667      0.83240             1.92147             2.16929             2.15999             1.0                 
2668      0.77322             1.76617             2.91753             3.48995             1.0                 
2669      0.80814             4.84911             23376.25335         32.73612            1.0                 
2670      0.88026             1.95858             0.67046             1.41092             0.999916666666667   
2671      0.93235             2.27351             0.67227             1.09288             1.0                 
2672      0.90595             2.10319             1.24712             0.69479             0.999916666666667   
2673      0.81167             2.19890             1.98487             4.55188             1.0                 
2674      0.84194             1.70683             2.15324             2.02200             1.0                 
2675      0.96338             1.87801             0.41654             1.91405             1.0                 
2676      0.88883             1.94598             1.22797             0.82955             1.0                 
2677      0.87300             2.03870             1.19759             1.29031             1.0                 
2678      0.78102             3.76721             19563.63722         19.93383            1.0                 
2679      0.77648             2.22739             3.33129             4.53141             1.0                 
2680      0.94318             2.12251             0.65445             1.02032             1.0                 
2681      0.90428             2.07558             0.52330             0.67860             1.0                 
2682      0.69315             4.76716             30878.41355         36.55720            0.999958333333333   
2683      0.82314             1.80807             6.34344             3.30288             1.0                 
2684      0.87705             2.12218             0.80732             0.91601             1.0                 
2685      0.81954             2.25869             0.88183             3.80593             1.0                 
2686      0.81815             1.89609             2.99826             3.12321             0.999916666666667   
2687      0.57475             2.69163             8905.06811          9.56076             1.0                 
2688      0.75928             2.80108             11128.77344         8.76134             1.0                 
2689      0.96007             1.94087             0.50482             1.59406             1.0                 
2690      0.89047             2.23756             1.16671             1.19998             1.0                 
2691      0.86232             2.29036             1.39770             1.77605             1.0                 
2692      0.62835             1.37461             14.26123            6.94078             1.0                 
2693      0.80994             1.79908             1.56416             2.21212             0.999916666666667   
2694      0.92014             2.12576             0.52472             0.58443             1.0                 
2695      0.71713             1.83560             2.58055             3.24919             0.999958333333333   
2696      0.81226             2.73603             1.52801             4.80605             1.0                 
2697      0.87536             1.90056             1.36132             1.16769             0.999875            
2698      0.81567             2.23640             1.75394             2.44842             0.999958333333333   
2699      0.85180             2.12052             1.89450             1.37752             1.0                 
2700      0.86246             2.01641             1.39953             0.95227             0.999958333333333   
2701      0.75233             2.23655             4511.73642          2.78184             1.0                 
2702      0.91724             2.15244             0.49630             1.27534             0.999958333333333   
2703      0.79249             2.09229             1.31501             2.50716             1.0                 
2704      0.75662             2.03486             1.78426             2.38697             1.0                 
2705      0.75782             1.67877             4.45353             4.20484             0.999875            
2706      0.89604             2.19891             1.64365             1.74527             0.999958333333333   
2707      0.78905             2.30495             4501.17879          5.53416             1.0                 
2708      0.76975             2.00030             2.75258             3.66393             0.999958333333333   
2709      0.73154             1.47426             59.33922            5.97315             0.999916666666667   
2710      0.65310             3.17719             3.99436             11.47711            1.0                 
2711      0.64181             3.29340             15957.24808         16.61466            1.0                 
2712      0.88000             2.17637             1.13778             1.30482             1.0                 
2713      0.91679             2.00268             0.69491             1.18686             0.999958333333333   
2714      0.77068             1.58495             5.99422             4.11632             1.0                 
2715      0.84541             2.05732             3.68291             4.14558             1.0                 
2716      0.82348             2.06655             2.12404             1.74510             1.0                 
2717      0.80912             2.36690             2.73783             5.10458             1.0                 
2718      0.89401             2.43750             0.99490             1.77922             1.0                 
2719      0.91394             2.22629             0.46782             0.86112             0.999916666666667   
2720      0.64897             1.81019             2353.99906          4.46382             0.999958333333333   
2721      0.81853             1.84198             2.77427             3.61207             0.999958333333333   
2722      0.85028             2.04150             37.84784            2.24198             0.999916666666667   
2723      0.76193             1.67808             11.20397            5.16078             0.999958333333333   
2724      0.74219             1.80806             26.40211            4.10314             0.999958333333333   
2725      0.91692             2.21299             0.76971             0.57126             1.0                 
2726      0.85213             2.19540             1.51006             2.35352             1.0                 
2727      0.62472             3.17032             12.22107            18.77101            0.999958333333333   
2728      0.90705             2.04393             0.63205             0.71856             0.999958333333333   
2729      0.79804             1.76725             5.32590             3.05412             0.999958333333333   
2730      0.91180             2.11886             1.71116             1.30251             1.0                 
2731      0.84741             2.32460             1.65305             2.77584             1.0                 
2732      0.67007             1.38370             6.85107             5.52337             1.0                 
2733      0.77125             1.86732             3.71555             3.25393             0.999958333333333   
2734      0.78804             3.71805             19229.63835         18.05800            0.999958333333333   
2735      0.75943             1.80561             2.48476             2.91882             1.0                 
2736      0.90361             1.94177             3.08694             1.06006             0.999958333333333   
2737      0.78096             4.57856             23606.74357         28.99100            0.999958333333333   
2738      0.87909             2.36817             1.19439             2.79824             0.999875            
2739      0.92798             2.22168             0.48677             1.74778             1.0                 
2740      0.79650             2.38556             2.11344             6.00128             1.0                 
2741      0.77184             1.64677             4.38585             5.23925             0.999958333333333   
2742      0.92034             2.06382             1.12051             1.17052             0.999958333333333   
2743      0.82281             1.95911             2.21065             3.44171             1.0                 
2744      0.77415             2.79525             11985.40274         10.56951            0.999916666666667   
2745      0.82945             4.12816             24131.07894         24.05578            1.0                 
2746      0.90709             2.29735             0.80410             0.86615             1.0                 
2747      0.90423             2.20584             0.56000             0.75887             0.999958333333333   
2748      0.88666             2.34832             1.07874             2.33601             0.999958333333333   
2749      0.80939             1.89914             3.80084             2.84114             1.0                 
2750      0.70279             2.64648             20134.40905         8.87671             1.0                 
2751      0.79551             1.63536             3.91503             3.27438             1.0                 
2752      0.80793             1.92910             1.81412             3.38925             1.0                 
2753      0.71399             2.54113             2.43809             7.74870             1.0                 
2754      0.90273             2.30060             0.83151             0.44866             1.0                 
2755      0.86794             2.00580             1.67345             1.33934             0.999958333333333   
2756      0.74356             2.40266             4806.70288          3.21273             1.0                 
2757      0.87544             1.94898             1.17251             0.71324             1.0                 
2758      0.93206             2.23435             0.52180             0.36453             1.0                 
2759      0.89545             2.01726             1.30096             0.94399             1.0                 
2760      0.77910             1.86710             6.24115             2.67832             1.0                 
2761      0.88283             2.19745             0.77607             1.37761             1.0                 
2762      0.71443             1.98130             4.31337             7.37324             1.0                 
2763      0.88726             2.08708             1.37482             1.13255             1.0                 
2764      0.84973             1.93802             2.14523             2.04820             1.0                 
2765      0.76160             4.20451             19492.66186         32.75643            1.0                 
2766      0.87706             2.03783             1.44430             0.80717             0.999958333333333   
2767      0.88846             2.11562             1.27851             0.72832             0.999958333333333   
2768      0.89355             2.19487             0.99924             0.76990             0.999875            
2769      0.76171             1.98984             1.01020             2.98455             1.0                 
2770      0.82938             1.99201             2.05207             1.80392             1.0                 
2771      0.76786             1.69934             3.70571             3.05261             1.0                 
2772      0.70789             1.97687             2.69496             6.64976             0.999958333333333   
2773      0.91122             2.23642             0.72067             1.25780             1.0                 
2774      0.62732             3.85500             7.71347             28.75704            0.999958333333333   
2775      0.79812             2.48024             2.12574             5.84636             0.999958333333333   
2776      0.80825             1.85608             2.31443             2.04093             0.999958333333333   
2777      0.90596             2.06712             0.57388             1.04114             1.0                 
2778      0.85357             2.39823             1.51852             4.72049             0.999958333333333   
2779      0.85525             2.39767             2.04916             3.20650             0.999958333333333   
2780      0.91512             2.13776             0.76602             1.55787             1.0                 
2781      0.88704             2.20543             0.90168             0.55655             1.0                 
2782      0.82970             1.99600             1.93893             1.86735             0.999916666666667   
2783      0.89616             2.26693             0.75628             1.60305             1.0                 
2784      0.77522             1.83162             2.31180             3.75425             1.0                 
2785      0.83237             2.23214             1.45793             4.86047             1.0                 
2786      0.83032             2.11421             1.95433             3.46092             0.999958333333333   
2787      0.87792             2.32647             0.67408             2.63946             1.0                 
2788      0.75523             2.73656             10188.38455         9.26314             0.999958333333333   
2789      0.79182             2.05791             3.25759             3.49216             0.999958333333333   
2790      0.85430             2.20879             0.96186             2.58053             0.999916666666667   
2791      0.77627             5.11921             31062.25234         31.34120            1.0                 
2792      0.90906             2.19309             0.60602             1.33182             1.0                 
2793      0.84837             2.01129             2.13804             1.29415             0.999958333333333   
2794      0.87718             1.95392             1.35244             0.57943             0.999958333333333   
2795      0.84869             2.11168             1.49690             1.35793             1.0                 
2796      0.69571             2.26962             2550.76883          6.45205             1.0                 
2797      0.76369             3.52313             18255.38245         17.25245            1.0                 
2798      0.88039             2.10923             1.70844             1.17599             0.999875            
2799      0.76708             1.82010             2.74800             3.44487             1.0                 
2800      0.89065             2.23457             0.70600             1.23262             1.0                 
2801      0.79189             1.82696             4.73662             2.83339             1.0                 
2802      0.87166             2.11083             1.49037             0.73970             1.0                 
2803      0.94688             2.16814             0.75827             1.44513             1.0                 
2804      0.87016             2.14335             1.35686             0.95556             0.999916666666667   
2805      0.76529             1.52725             3.48270             3.82807             1.0                 
2806      0.91560             2.07531             0.76361             1.20480             0.999958333333333   
2807      0.82322             2.31353             1.67533             3.41832             1.0                 
2808      0.92112             2.16378             0.53768             0.60741             0.999916666666667   
2809      0.88036             2.17071             1.39357             1.11384             0.999916666666667   
2810      0.74006             3.70279             15586.29584         16.27611            0.999916666666667   
2811      0.67890             2.90643             4.79533             14.00409            0.999916666666667   
2812      0.91589             2.24234             0.60964             0.82956             1.0                 
2813      0.86296             2.52158             0.94546             3.26685             1.0                 
2814      0.75153             1.80025             3.35047             3.32202             1.0                 
2815      0.87723             2.04727             1.05725             1.36935             1.0                 
2816      0.89664             2.18043             0.51754             1.37752             1.0                 
2817      0.84845             2.07801             2.11370             1.62701             0.999958333333333   
2818      0.79698             2.31852             1.00576             2.51742             1.0                 
2819      0.90557             2.25366             0.72529             0.45437             1.0                 
2820      0.79667             2.34471             1.26856             4.70170             1.0                 
2821      0.75253             4.51540             26735.31595         24.57467            1.0                 
2822      0.82607             2.16931             1.34277             2.74654             1.0                 
2823      0.73270             1.71092             2.87318             1.82052             0.999916666666667   
2824      0.66212             2.46529             3.22394             9.98291             1.0                 
2825      0.93176             2.31597             0.81631             0.62934             1.0                 
2826      0.76717             2.51803             5343.51142          3.17572             1.0                 
2827      0.64812             3.20614             13293.10695         14.12964            1.0                 
2828      0.79591             2.72665             1.23185             7.57661             0.999958333333333   
2829      0.95477             2.31431             0.60133             1.42303             1.0                 
2830      0.91156             2.33702             0.35752             0.58172             1.0                 
2831      0.92280             1.92427             0.56448             1.77182             1.0                 
2832      0.82218             2.10471             1.68795             1.53784             1.0                 
2833      0.89428             2.11115             0.53553             1.12830             1.0                 
2834      0.86345             2.05045             1.46111             0.96121             1.0                 
2835      0.89668             2.28053             1.01603             2.29391             1.0                 
2836      0.81679             2.10025             1.95011             2.00217             1.0                 
2837      0.87714             2.16310             0.86164             1.67052             1.0                 
2838      0.76006             1.88638             4.15288             4.64273             1.0                 
2839      0.82480             2.84765             8299.45069          6.68777             1.0                 
2840      0.82662             2.07485             1.70098             1.61659             1.0                 
2841      0.85664             2.16186             0.73851             1.30491             1.0                 
2842      0.71348             1.87132             2.16106             2.31354             1.0                 
2843      0.84092             2.05059             1.38729             1.28708             0.999958333333333   
2844      0.79303             2.16568             1.29142             2.30160             1.0                 
2845      0.86745             2.26842             1.18598             4.09124             1.0                 
2846      0.77397             1.53578             5.38422             3.52321             0.999916666666667   
2847      0.83348             1.97632             1.54407             2.30618             0.999958333333333   
2848      0.84633             2.11521             0.76604             1.69036             1.0                 
2849      0.90368             2.27346             0.39991             1.13024             1.0                 
2850      0.85152             2.02534             1.38366             0.79309             0.999958333333333   
2851      0.88713             2.13418             0.81359             1.93586             1.0                 
2852      0.74388             1.72638             6.21607             3.93390             1.0                 
2853      0.79752             2.02953             2.37651             2.14067             0.999958333333333   
2854      0.81961             2.25089             1.04683             1.95134             0.999958333333333   
2855      0.86318             2.11492             1.73569             1.95676             1.0                 
2856      0.83089             2.67562             1.01946             5.75792             1.0                 
2857      0.87551             2.24700             1.28190             1.81618             1.0                 
2858      0.79002             2.59043             2.01371             5.52119             0.999958333333333   
2859      0.78336             1.80834             2.20904             2.62606             0.999958333333333   
2860      0.72052             3.57033             5.68861             15.19732            0.999958333333333   
2861      0.84053             2.00240             1.92811             1.95107             1.0                 
2862      0.79107             2.03812             3.07359             3.10272             1.0                 
2863      0.82641             2.06655             2.08814             1.68623             0.999958333333333   
2864      0.90083             2.09982             1.10575             0.73155             1.0                 
2865      0.80084             1.96476             4.40132             3.72668             0.999958333333333   
2866      0.87972             2.17437             1.27250             0.93487             0.999958333333333   
2867      0.84056             1.95983             2.57398             2.10151             0.999958333333333   
2868      0.85821             2.50164             1.32523             3.58641             1.0                 
2869      0.81679             2.11837             1.63550             1.82150             0.999958333333333   
2870      0.75188             2.17135             2.00724             4.24590             0.999916666666667   
2871      0.88788             2.01240             1.40127             1.11814             0.999958333333333   
2872      0.67778             1.92058             2850.78591          3.64240             0.999916666666667   
2873      0.86192             1.96911             1.38932             1.01872             1.0                 
2874      0.68184             2.12272             3.05782             6.45397             0.999958333333333   
2875      0.82923             1.88017             2.53372             2.44939             1.0                 
2876      0.86836             2.04430             2.05440             1.54620             1.0                 
2877      0.84090             2.31976             1.15325             2.91535             1.0                 
2878      0.90876             2.35939             0.51000             0.91640             0.999916666666667   
2879      0.67736             4.87575             31743.01872         29.23755            1.0                 
2880      0.87004             2.09141             1.10112             1.29238             1.0                 
2881      0.76320             2.12235             2.06628             4.15130             0.999916666666667   
2882      0.80288             2.08941             3.26496             3.10584             0.999916666666667   
2883      0.65673             3.06797             14485.29919         12.85182            0.999958333333333   
2884      0.71292             2.18701             3.12523             6.32703             0.999958333333333   
2885      0.86111             2.09010             0.90027             0.87353             1.0                 
2886      0.78809             2.73227             1.91932             8.19074             1.0                 
2887      0.88207             2.18147             0.77086             0.62523             1.0                 
2888      0.83563             1.89125             2.77215             1.99026             0.999916666666667   
2889      0.84822             2.28682             1.65829             2.20788             0.999916666666667   
2890      0.93214             2.24557             0.78123             1.30136             1.0                 
2891      0.81697             4.18260             23451.47423         26.16097            1.0                 
2892      0.72435             2.19946             3.94846             6.62115             1.0                 
2893      0.84729             2.06813             1.83335             1.75959             0.999958333333333   
2894      0.90354             2.04475             1.15273             0.73189             0.999958333333333   
2895      0.93476             2.37267             0.43353             0.99103             1.0                 
2896      0.81470             2.30319             1.31198             2.49338             1.0                 
2897      0.86900             2.09440             0.98857             1.59351             0.999958333333333   
2898      0.92569             2.04866             0.81609             1.28776             0.999958333333333   
2899      0.85084             2.06178             0.98148             1.28493             1.0                 
2900      0.81987             2.02950             2.05185             2.02159             1.0                 
2901      0.82758             1.88550             2.45260             2.37882             0.999916666666667   
2902      0.89307             2.29904             0.58679             0.96856             1.0                 
2903      0.81586             2.69435             1.18315             6.80913             1.0                 
2904      0.89770             2.19134             0.63677             1.55235             1.0                 
2905      0.84107             1.85604             2.77615             1.25090             0.999958333333333   
2906      0.80312             1.95416             2.55367             3.66207             0.999958333333333   
2907      0.84868             1.88204             1.87253             0.99280             1.0                 
2908      0.77835             2.10207             2.81442             4.30123             1.0                 
2909      0.74574             4.47522             33952.20728         30.64459            1.0                 
2910      0.75986             1.87900             3.46421             2.26899             0.999958333333333   
2911      0.71113             2.15453             9217.73677          6.15921             1.0                 
2912      0.78417             1.93511             3.61295             3.71378             0.999875            
2913      0.60102             5.77198             55279.88768         40.35630            0.999958333333333   
2914      0.86983             2.08563             1.46059             1.13946             0.999916666666667   
2915      0.72439             1.48934             7.89009             5.34440             0.999916666666667   
2916      0.91388             2.08300             0.54278             1.62289             1.0                 
2917      0.80039             3.77828             18400.71276         18.34641            0.999916666666667   
2918      0.87945             2.16735             1.05522             0.59673             0.999916666666667   
2919      0.92829             2.21883             0.58379             0.86554             1.0                 
2920      0.78318             1.82728             1.92475             2.09545             1.0                 
2921      0.66242             2.31082             3.24183             9.27484             0.999958333333333   
2922      0.74938             1.92437             3.01109             3.35662             1.0                 
2923      0.79196             1.82588             2.35477             1.72937             0.999916666666667   
2924      0.83847             2.31025             0.84548             1.73252             0.999958333333333   
2925      0.83650             1.90620             1.68894             1.13376             0.999958333333333   
2926      0.68268             2.02120             3051.06384          1.42315             1.0                 
2927      0.58635             3.66225             16.11870            20.56186            0.999958333333333   
2928      0.82629             2.44343             0.74009             3.53531             0.999916666666667   
2929      0.78616             2.31676             1.43239             4.78981             1.0                 
2930      0.91287             2.28581             0.64294             0.33607             1.0                 
2931      0.93128             2.20537             0.51334             1.64735             1.0                 
2932      0.77952             2.13941             1.13428             1.30602             0.999958333333333   
2933      0.90502             2.14435             0.61596             0.82587             1.0                 
2934      0.78782             2.06278             2.29714             2.66373             0.999958333333333   
2935      0.82111             2.00813             1.91731             3.44143             1.0                 
2936      0.87167             2.45100             1.17629             3.87016             1.0                 
2937      0.86042             2.13489             1.09306             1.70311             0.999958333333333   
2938      0.68684             2.05347             3.52120             3.62799             0.999958333333333   
2939      0.89190             2.16466             1.30000             1.54754             1.0                 
2940      0.63333             4.04975             25170.12297         23.61604            1.0                 
2941      0.83404             2.02424             1.70470             1.12700             1.0                 
2942      0.85660             2.08231             1.46782             2.28467             0.999958333333333   
2943      0.82240             1.81963             2.18376             1.84435             0.999958333333333   
2944      0.81583             1.88742             1.67477             2.94149             0.999958333333333   
2945      0.89996             2.11372             0.47421             1.07796             1.0                 
2946      0.78263             1.87815             1.90099             2.48022             0.999958333333333   
2947      0.59977             2.87382             12882.68435         12.65886            0.999958333333333   
2948      0.78464             2.06256             3.09301             1.63559             1.0                 
2949      0.87843             2.10052             1.01558             0.70011             0.999958333333333   
2950      0.76162             4.12550             25523.32248         23.72795            1.0                 
2951      0.84654             1.98426             0.94204             0.93966             0.999916666666667   
2952      0.73958             2.31216             365.04789           11.21039            1.0                 
2953      0.91784             2.47502             1.10015             3.73033             0.999958333333333   
2954      0.80735             2.01988             1.43539             2.24307             0.999958333333333   
2955      0.65444             2.74493             2.36196             9.02983             0.999958333333333   
2956      0.84677             2.11183             1.37573             1.44496             1.0                 
2957      0.70411             2.45379             3433.26404          4.26652             0.999958333333333   
2958      0.76879             2.09773             1.69735             2.73876             0.999958333333333   
2959      0.81532             1.96844             1.16552             2.61187             0.999958333333333   
2960      0.72883             1.61551             3626.05274          4.60221             0.999916666666667   
2961      0.71446             3.43259             19695.12479         18.68278            1.0                 
2962      0.60548             2.20564             6471.41439          8.91535             0.999958333333333   
2963      0.80332             1.91818             2.23499             1.80301             0.999916666666667   
2964      0.85965             2.28286             0.68995             2.11421             1.0                 
2965      0.87031             2.56196             0.98982             1.73996             1.0                 
2966      0.89344             2.18772             0.62397             0.81640             0.999958333333333   
2967      0.86011             2.45018             1.16885             0.90728             1.0                 
2968      0.70561             4.09367             16702.69417         23.62544            0.999958333333333   
2969      0.87900             2.21687             0.47789             0.48777             1.0                 
2970      0.89658             2.11902             0.71297             1.22535             1.0                 
2971      0.76869             1.94255             2.48998             1.57792             1.0                 
2972      0.86135             2.36268             0.76929             2.47217             1.0                 
2973      0.89543             2.14511             0.97072             0.67934             1.0                 
2974      0.90318             2.24488             0.52506             0.45290             1.0                 
2975      0.75753             4.83050             36815.89457         27.09436            1.0                 
2976      0.82883             2.07834             2.16062             1.66055             0.999916666666667   
2977      0.78603             2.44586             1.05713             3.82741             1.0                 
2978      0.84112             2.38053             0.97755             1.46807             1.0                 
2979      0.63676             1.56245             5.71180             5.47883             1.0                 
2980      0.71586             1.79750             84.51416            4.98845             1.0                 
2981      0.82793             2.08960             1.22897             1.69652             1.0                 
2982      0.82950             2.47932             0.76447             3.24991             0.999916666666667   
2983      0.73151             1.87660             4.33378             3.77270             0.999916666666667   
2984      0.56950             1.96639             7.70089             6.29295             0.999958333333333   
2985      0.77904             2.27528             1.56432             1.98994             0.999958333333333   
2986      0.87914             2.35475             1.09723             2.75214             1.0                 
2987      0.79587             1.89049             1.21406             2.73243             1.0                 
2988      0.65674             2.49411             4.37292             12.97382            0.999958333333333   
2989      0.83722             2.15055             1.45794             1.31954             1.0                 
2990      0.82903             2.42072             2.33046             4.57833             0.999833333333333   
2991      0.74068             1.79096             4.94079             3.13888             0.999958333333333   
2992      0.73486             2.70771             6664.09602          6.68854             1.0                 
2993      0.84080             2.02939             1.58802             1.25630             0.999958333333333   
2994      0.86549             2.12971             0.72430             0.81699             0.999958333333333   
2995      0.71691             2.03993             3.74675             7.32897             1.0                 
2996      0.81646             2.10188             2.39705             1.98993             1.0                 
2997      0.89953             2.24957             0.50082             0.30534             0.999958333333333   
2998      0.91401             2.22286             1.09051             0.84015             1.0                 
2999      0.78267             2.41136             2.99333             6.06672             1.0                 
3000      0.83401             1.88003             1.72606             1.01137             1.0                 
3001      0.67293             3.13949             13809.40843         12.96008            0.999958333333333   
3002      0.74923             2.58512             6846.01160          3.89584             1.0                 
3003      0.88326             2.47913             0.96835             2.45914             1.0                 
3004      0.69392             2.18158             25.09536            6.92064             1.0                 
3005      0.63147             3.88829             7.38223             11.20654            1.0                 
3006      0.91549             2.29460             0.65878             1.42169             1.0                 
3007      0.85016             2.28378             1.05614             2.05136             1.0                 
3008      0.83746             2.03368             1.49196             2.15188             1.0                 
3009      0.92574             2.31092             0.45257             1.15048             0.999958333333333   
3010      0.85334             2.07935             1.58700             1.51163             1.0                 
3011      0.85767             1.92225             0.96417             0.93851             1.0                 
3012      0.85057             2.20650             0.97502             1.05487             1.0                 
3013      0.78517             1.89307             2.14919             2.72654             0.999958333333333   
3014      0.88336             2.13668             0.94201             0.65131             0.999958333333333   
3015      0.96605             2.20268             0.42194             2.14073             1.0                 
3016      0.78937             2.03829             3.09086             1.47421             0.999958333333333   
3017      0.77918             1.79118             2.81226             3.26746             0.999916666666667   
3018      0.80312             2.12455             1.63890             2.42748             0.999958333333333   
3019      0.75113             3.91632             20936.96159         22.51093            1.0                 
3020      0.91528             2.23429             0.59866             0.72497             0.999958333333333   
3021      0.79766             1.86986             1.64564             2.28701             0.999958333333333   
3022      0.73609             2.01495             1.76484             2.45325             1.0                 
3023      0.79919             2.34971             1.22214             4.32541             1.0                 
3024      0.85179             2.01239             1.02588             1.58006             0.999958333333333   
3025      0.67600             1.48427             10.74816            5.68039             1.0                 
3026      0.85864             2.53089             0.60158             2.69569             0.999958333333333   
3027      0.70383             2.36536             2.96322             4.42754             1.0                 
3028      0.85172             1.90585             3.99250             1.77869             1.0                 
3029      0.78340             1.81271             1.40788             1.65156             1.0                 
3030      0.94593             2.33120             0.66289             1.43507             1.0                 
3031      0.76420             1.66713             6.31794             2.01248             0.999958333333333   
3032      0.61246             3.11115             7094.53720          12.81287            1.0                 
3033      0.95209             2.24243             0.49166             0.80399             1.0                 
3034      0.80381             2.05041             2.15719             2.14697             1.0                 
3035      0.84186             1.95352             2.49701             0.88693             1.0                 
3036      0.83568             1.93513             2.08879             2.45536             1.0                 
3037      0.77142             2.71828             7069.49287          5.44258             1.0                 
3038      0.81843             1.95590             2.19910             1.76011             0.999958333333333   
3039      0.77478             1.91619             3.15648             3.58640             0.999958333333333   
3040      0.80809             2.20967             2.19245             4.26284             1.0                 
3041      0.90376             2.13727             0.85098             1.50449             1.0                 
3042      0.75571             2.09351             3579.83690          1.20055             0.999916666666667   
3043      0.87181             2.39542             0.74529             2.76922             0.999958333333333   
3044      0.65442             2.07238             11398.58624         5.35896             1.0                 
3045      0.87101             2.18832             0.73144             1.32080             1.0                 
3046      0.76877             2.85053             3.50432             13.14951            0.999958333333333   
3047      0.85771             2.29360             0.69549             0.85898             1.0                 
3048      0.72806             1.84880             1.70457             3.93759             1.0                 
3049      0.78715             4.05620             25357.24244         23.38856            0.999916666666667   
3050      0.73006             2.98912             10936.25912         10.10674            1.0                 
3051      0.84294             2.29088             1.79717             3.50217             1.0                 
3052      0.78946             4.45134             29117.96825         30.50877            1.0                 
3053      0.87884             2.19738             1.11261             0.99815             1.0                 
3054      0.83616             2.07541             0.72209             1.54527             1.0                 
3055      0.74405             1.74117             26.08688            4.81072             1.0                 
3056      0.87433             2.17881             2.08203             1.51302             0.999958333333333   
3057      0.78866             1.98683             3.78725             2.28327             0.999916666666667   
3058      0.82283             2.18849             1.32666             1.88799             1.0                 
